パシフィックシステム	1.020190366	-1
ヨシムラ・フード・ホールディン	1.039165614	-1
プレック研究所	1.040592999	-1
日本リビング保証	1.057127117	-1
リンク・ワン	1.070130042	-1
白鳩	1.076837802	-1
ＩＧポート	1.090681766	-1
レノバ	1.091833861	-1
広島イエローハット	1.096183541	-1
フジトミ	1.107272165	-1
シュッピン	1.111823583	-1
ヒップ	1.112799819	-1
チャコット	1.122355326	-1
日本エマージェンシーアシスタン	1.14252554	-1
アイエーグループ	1.143050846	-1
バッファロー	1.145354905	-1
太陽工機	1.163407945	-1
デジタル	1.179170701	-1
オーネックス	1.196271201	-1
ビットアイル・エクイニクス	1.201744053	-1
エストラスト	1.202868807	-1
東京リスマチック	1.204352024	-1
ブイキューブ	1.21116582	-1
北雄ラッキー	1.23406818	-1
プレステージ・インターナショナ	1.234385127	-1
アクシーズ	1.262704992	-1
ディ・アイ・システム	1.269362742	-1
ワールド・ロジ	1.280274898	-1
メディアドゥホールディングス	1.299848617	-1
エヌ・ティ・ティ・データ・イン	1.306307854	-1
日本テレホン	1.313246512	-1
太洋工業	1.325754648	-1
イオレ	1.332272125	-1
ユタカ技研	1.332715406	-1
カーディナル	1.34276247	-1
ＡＣＣＥＳＳ	1.389369672	-1
エヌジェイホールディングス	1.396861807	-1
イーウェーヴ	1.423132663	-1
パーソルＲ＆Ｄ	1.428795965	-1
日本通信	1.431609898	-1
フォーライフ	1.455689875	-1
テンプスタッフ・ピープル	1.476226343	-1
ジェーソン	1.481549695	-1
アイ・アールジャパン	1.516268215	-1
シグマ光機	1.517955254	-1
曽田香料	1.521390539	-1
パートナーエージェント	1.536139556	-1
ライフォート	1.565012762	-1
香陵住販	1.583693147	-1
ナンシン	1.589517096	-1
寿屋	1.593078836	-1
日本オフィス・システム	1.609414089	-1
エノテカ	1.611370603	-1
三幸	1.637994506	-1
アールシーコア	1.639848218	-1
大和コンピューター	1.659620334	-1
セリア	1.6885178	-1
メディカル一光グループ	1.689754004	-1
